,Demand,Back-up share,Demand share
210,109.60000000000002,0.5226404459197094,0.22286388222375864
211,985.0,0.5845022800964056,0.7254221809799459
212,1145.0,0.5967669355117865,0.7525567210873623
213,1142.1,0.6120732841909396,0.7590620887665989
214,1320.4,0.6228566454869875,0.7794799138109153
215,1488.1999999999998,0.648796067032691,0.8012965475652043
216,1542.6,0.651931550726433,0.8049089742184931
217,1542.9,0.6570452635155677,0.8058728591798681
218,1655.3,0.668834915805487,0.8178400090909541
219,1685.2,0.6839708403317691,0.8192871832019876
220,1812.3000000000002,0.686336053567692,0.8297013203435459
221,1974.6,0.70582471611289,0.8406738674148405
222,2095.3,0.7144216627735962,0.8483854641158011
223,2048.4,0.6128674431503051,0.8236230730259826
224,1227.1,0.5806677154343646,0.6606902492865987
225,1008.6,0.5583791566202362,0.6151913094925862
226,881.0999999999999,0.5566662610177152,0.5849781902921902
227,870.1,0.5379160990603934,0.5777633169099191
228,693.9000000000001,0.5181022634353416,0.5234650231217798
229,691.9,0.5174035747883349,0.5227726063829787
230,546.4,0.499390774586597,0.46277631913271783
231,542.0,0.5017373907549753,0.4602894218357225
232,405.70000000000005,0.48210830878636296,0.3897476295235991
233,398.29999999999995,0.479050403047214,0.38615541228367833
234,225.10000000000002,0.4603055956333548,0.2607829280443018
235,46.599999999999994,0.4421027131782945,0.06782917527874006
236,990.0,0.5533679115999097,0.6090920836486461
237,978.2,0.5531885292941239,0.6073399849748236
238,1145.6,0.5720335306062236,0.6450486770758844
239,1332.7,0.5779934835731741,0.6737681877470956
240,1328.6,0.594059405940594,0.6774769262148793
241,1543.8000000000002,0.6221426460618492,0.7112745165793584
242,1707.0,0.6434483835702015,0.7304642534672446
243,1875.0,0.645122078282916,0.7445617211884396
244,1888.3000000000002,0.6801070030293903,0.75370105014429
245,2056.7,0.6880773847840082,0.766398741983686
246,2050.1,0.6886662059433312,0.7645632878347133
247,2880.0,0.6940329359884242,0.821819302480867
248,2930.3999999999996,0.7961854834537585,0.8244220689888
249,2691.4,0.766365825350356,0.8084054462389654
250,2690.8999999999996,0.7672621003302842,0.8121044578375066
251,2672.3,0.759622057331981,0.8137852907768157
252,2493.0,0.7428512046001697,0.7995074033808293
253,2232.2999999999997,0.7166228702212426,0.7819325008319176
254,2042.6,0.68526693337012,0.7619594735742635
255,2025.1,0.6838109402832783,0.7625685807134276
256,1823.1999999999998,0.6570781544418898,0.7428685515448585
257,1850.0,0.6310061363899502,0.7376719074600561
258,1822.0,0.6116403949419713,0.6352859135285914
259,1818.2,0.6122697677657464,0.6348641023492277
260,1846.1999999999998,0.6308973493308403,0.6403102011937751
261,2008.5,0.6356803455723542,0.6572209224325518
262,2218.8,0.643296599283348,0.6767853003257648
263,2362.8,0.6717460092983789,0.6942081743100668
264,2386.8,0.6906804859400222,0.6957484951392634
265,2613.6,0.7096897275360309,0.7151750312629123
266,2831.8,0.7386049723756906,0.7344451072438208
